person_id;person_trip_id;leg_index;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;euclidean_distance
80275;0;0;1176392.317562182;6109551.7890888415;1187171.0567255132;6102592.008469421;31596.0;3563.0;20820.369523908554;20820.369523908554;car;12830.42338434652
229658;1;1;1208497.6620896955;6153716.5387292635;1207467.9366972833;6153559.131553198;33963.0;1197.0;0.0;1437.337449127803;walk;1041.6868065091442
68407;2;2;1175811.9170182336;6111721.226927159;1176180.1873669424;6111011.80733918;35002.0;165.0;1443.6849656853824;1443.6849656853824;car;799.311704872736
88139;0;0;1176628.8604114;6108522.588829269;1184133.4483615393;6118222.598769279;29980.0;5188.0;27749.38377280314;27749.38377280314;car;12264.136053455966
190512;1;1;1231860.361899358;6122576.575910429;1231226.812054852;6123629.433199031;34892.0;276.0;1729.9785020896193;1729.9785020896193;car;1228.7773905949944
62627;0;0;1225370.1701335998;6082686.856189616;1211954.9565336993;6065552.479712834;32435.0;2739.0;28629.92319943453;28629.92319943453;car;21761.3146013532
278265;1;1;1226480.7895931625;6200963.025423182;1228090.5769047926;6200025.870458806;32036.0;3141.0;3811.59320497655;3811.59320497655;car;1862.706261314507
237883;0;0;1223659.9463750392;6227466.278694626;1226609.5185477985;6227974.343892633;31958.0;3219.0;0.0;3862.4022709866003;walk;2993.009563590158
190111;0;0;1231360.8240850419;6123244.147925308;1231057.4883985906;6123277.386721472;35099.0;82.0;290.3090765774492;290.3090765774492;car;305.1513661206941
72420;0;0;1177763.2614014922;6110277.71542513;1176086.5317371215;6108446.373120733;30325.0;4859.0;3503.1885633518154;3503.1885633518154;car;2482.989529429393
144130;0;0;1224788.288470218;6077666.922567383;1224184.4972445222;6075177.6873764135;32743.0;2467.0;7272.193344060378;7272.193344060378;car;2561.4167330190708
115431;1;1;1179748.8740773457;6109377.153748035;1176188.0618868037;6110167.537770841;30486.0;4737.0;4927.28873134662;4927.28873134662;car;3647.4772596712983
295103;1;1;1227682.1973559733;6195337.236774178;1229792.9698647745;6193060.946781127;31454.0;3771.0;7330.407705067282;7330.407705067282;car;3104.328706238598
188940;0;0;1172931.267482547;6179212.91763556;1172987.9752814707;6179365.699777168;35166.0;59.0;0.0;71.19538066932344;walk;162.96673664629574
189854;0;0;1226671.1437406132;6194455.5702553615;1226777.800600823;6194521.566159349;35099.0;135.0;0.0;162.62364484017002;walk;125.42386205553231
80930;2;2;1178040.4391632588;6109712.844715536;1179277.833691035;6112035.292624146;33715.0;1523.0;4635.3639961300705;4635.3639961300705;car;2631.5222791338583
108576;0;0;1176199.4522213866;6111289.013081343;1176565.423052105;6108820.378857348;29882.0;5360.0;3008.9399725757376;3008.9399725757376;car;2495.6140688846576
40879;2;2;1184442.4862418342;6120331.241211476;1184630.1057381977;6128528.46927094;31053.0;4189.0;30035.27416010653;30035.27416010653;car;8199.374911191817
25596;0;0;1193230.2865385455;6109665.366632594;1188891.8023493;6108618.055312255;34744.0;498.0;5326.913025682461;5326.913025682461;car;4463.10497994873
109150;0;0;1169557.2768477723;6106691.788970359;1173331.1547570731;6117656.011809755;28836.0;6412.0;28749.881648609058;28749.881648609058;car;11595.530904027277
222063;2;2;1229245.2874286002;6182019.171820933;1229636.922122613;6181556.919198446;35136.0;113.0;453.9794229599489;453.9794229599489;car;605.8508236774466
241640;0;0;1227969.8785292734;6171584.878487388;1224300.412317505;6168024.859183737;33362.0;1888.0;19205.912114425966;19205.912114425966;car;5112.604005951792
258598;0;0;1237111.6766337594;6169195.462662227;1235679.2933146683;6171903.314460382;34818.0;434.0;4221.931888481149;4221.931888481149;car;3063.361443509138
217020;2;2;1189712.1825757846;6187005.951343924;1187924.6764154807;6188621.448848569;34416.0;838.0;4970.680947038843;4970.680947038843;car;2409.3589314668084
61814;0;0;1215092.4407401797;6072351.2835695855;1205603.0121322582;6063312.8600832075;33169.0;2087.0;23413.472287995493;23413.472287995493;car;13105.050721914462
274020;1;1;1227274.3525645512;6195121.35976753;1227552.4080394567;6197460.69082129;34673.0;587.0;0.0;3725.1989818078264;car_passenger;2355.7980868933478
289039;1;1;1228777.432929533;6201212.001622217;1227827.3606654054;6198739.629659496;32386.0;2882.0;4032.9807100564663;4032.9807100564663;car;2648.633691002066
55052;0;0;1182780.5856149634;6116436.2408833355;1182977.577880909;6119510.096153483;34030.0;1243.0;5085.445253181107;5085.445253181107;car;3080.1610631028425
222554;0;0;1225331.399489716;6215420.5611165175;1228285.3372063013;6196690.118468464;28287.0;6986.0;27461.747418494164;27461.747418494164;car;18961.941615390406
9892;0;0;1201817.354798492;6119400.062161586;1201632.53033831;6119425.0680916365;35131.0;146.0;0.0;176.01151427104014;walk;186.50838484981375
275144;2;2;1227349.6445057073;6199366.130327869;1227840.6763186515;6197241.765446631;31163.0;4116.0;5943.2881134059235;5943.2881134059235;car;2180.3757451321303
131504;0;0;1176261.5613184834;6109802.41315555;1176261.5613184834;6109802.41315555;35236.0;44.0;0.0;53.692804527059714;walk;0.0
139824;2;2;1224129.5052742409;6075871.947699821;1224289.4934314466;6074935.035657516;32955.0;2327.0;2768.5073329223837;2768.5073329223837;car;950.4737689499804
273188;3;3;1227952.9034922505;6204919.495484211;1227972.9365945663;6208313.492935784;33364.0;1920.0;11416.735591390865;11416.735591390865;car;3394.0565738473715
304461;0;0;1228009.4880114954;6195972.057227742;1227901.3501663464;6195866.969493111;35123.0;166.0;338.28913947946387;338.28913947946387;car;150.78867836613756
281388;1;1;1228499.5224055657;6200151.301270318;1228192.1128397642;6200141.795240896;35121.0;171.0;0.0;205.7133183341078;walk;307.55650820889133
260831;0;0;1211229.1677225307;6146387.671353866;1211809.5967947845;6145049.192989265;34394.0;900.0;7866.86388056856;7866.86388056856;car;1458.9113202742706
73189;0;0;1178505.7755911923;6112424.954744839;1178294.4361143336;6112498.475534268;35066.0;230.0;0.0;277.1824529700541;walk;223.76255485922763
155421;0;0;1195328.9468708225;6155423.783533748;1227139.9422578798;6192697.930621524;28423.0;6883.0;70958.48056216062;70958.48056216062;car;49003.07611402114
292709;0;0;1228704.689646385;6198825.50403575;1228201.0868776448;6199523.462220792;29938.0;5370.0;2004.1964962707702;2004.1964962707702;car;860.6749541777803
310917;0;0;1226713.3247822109;6197783.60004314;1226267.757555218;6193260.597295502;30571.0;4738.0;9977.076107949437;9977.076107949437;car;4544.896479449496
36113;1;1;1193368.2451967236;6103211.4338869285;1185816.450386261;6104333.355454452;32696.0;2614.0;25851.140440599826;25851.140440599826;car;7634.678307761479
261863;1;1;1207619.3969097566;6153215.163345952;1210505.2491099562;6145076.107062876;34723.0;589.0;0.0;12915.523415440524;car_passenger;8635.530099563402
71314;2;2;1177052.8117595064;6110192.319372117;1180894.4567724662;6103609.872378618;33322.0;1997.0;15886.588843131945;15886.588843131945;car;7621.472615434092
235034;0;0;1231020.7894105879;6121168.878101165;1229979.3367560073;6102755.951520897;33014.0;2308.0;23426.57699345464;23426.57699345464;car;18442.355838722753
241642;0;0;1227969.8785292734;6171584.878487388;1228077.967469497;6188663.425905293;31698.0;3633.0;31951.101744176594;31951.101744176594;car;17078.889458177146
164135;1;1;1233831.674264816;6181880.034849611;1235708.6304756943;6172184.458474132;32747.0;2593.0;16591.410863638852;16591.410863638852;car;9875.584330574999
269103;3;3;1232642.6903618297;6177108.978653446;1231524.704465686;6177465.992338837;33822.0;1523.0;1517.3060546004688;1517.3060546004688;car;1173.6060819255615
318559;0;2;1228353.9196850744;6199638.042554174;1228643.6516845622;6199296.919637787;34860.0;494.0;0.0;592.6396649762987;walk;447.55946600561646
109149;1;1;1168168.5530801592;6106470.414271866;1176932.0323608075;6108241.332304787;32227.0;3131.0;10470.121604413105;10470.121604413105;car;8940.621890096701
11786;0;0;1186254.7052357811;6109506.732941957;1181503.045608061;6104043.090477436;33699.0;1662.0;12561.153551586798;12561.153551586798;car;7240.832700582672
134576;2;2;1180469.7083243076;6109774.769746684;1175945.7898780876;6108134.546921102;29910.0;5460.0;6828.712883787476;6828.712883787476;car;4812.085725089185
245266;0;0;1208310.8831413225;6159754.157883793;1208310.8831413225;6159754.157883793;35288.0;82.0;0.0;98.81055229943904;walk;0.0
71802;0;0;1171775.1604481228;6106683.2368664695;1178841.42235196;6109489.668657358;30072.0;5302.0;18431.931480062252;18431.931480062252;car;7603.1649127538485
250846;1;1;1227079.5124646677;6203344.852796765;1227038.2793714262;6195562.428938863;32567.0;2814.0;16160.320489718008;16160.320489718008;car;7782.53308839887
176986;1;1;1230455.8863977466;6182853.122468695;1227784.4521928127;6186869.9265418835;34632.0;750.0;0.0;8629.417869393046;car_passenger;4824.031060604228
70843;0;0;1178603.514054359;6110718.5779954335;1177682.1690634699;6111477.540592829;34390.0;994.0;3567.465482346646;3567.465482346646;car;1193.6920945040233
68895;0;2;1176708.9400351117;6108644.821182437;1175941.8812919806;6107874.388997431;34200.0;1190.0;0.0;1427.095392929992;walk;1087.1728782063637
168864;0;0;1226736.1731135095;6191184.663848759;1227715.8734956803;6190833.977903701;34864.0;535.0;1921.9877834582887;1921.9877834582887;car;1040.5736258844058
20904;0;0;1163051.759539244;6131492.9697855385;1165722.9142698688;6132681.405603433;34744.0;655.0;3591.492695862485;3591.492695862485;car;2923.6017663480816
15826;0;0;1216128.7651967688;6051870.150106307;1225075.7167218048;6078686.3119585505;32436.0;2966.0;33520.67106621551;33520.67106621551;car;28269.320438897288
56281;2;2;1178294.4361143336;6112498.475534268;1177531.3511426947;6110410.128349145;33337.0;2070.0;3665.7466885548993;3665.7466885548993;car;2223.3966446748373
275948;0;0;1228382.4129920101;6199206.8540837355;1228461.5687539054;6199305.966958243;35166.0;242.0;0.0;290.44303509838596;walk;126.84240826488109
314949;1;1;1179373.8723447681;6115318.78258015;1178505.7755911923;6112424.954744839;34060.0;1352.0;0.0;6639.561224423893;car_passenger;3021.230132576913
12446;0;0;1184345.0756781355;6109227.277300129;1176294.995769468;6109081.816151248;29164.0;6250.0;13829.858899606412;13829.858899606412;car;8051.394008602941
291577;1;1;1227840.6763186515;6197241.765446631;1228688.4052721006;6199330.592106005;30968.0;4447.0;3523.440232662739;3523.440232662739;car;2254.293945213694
247650;3;3;1238847.8117944621;6159039.881193459;1233189.211574947;6163441.060911799;33091.0;2327.0;16782.87645729696;16782.87645729696;car;7168.691607080239
164048;0;0;1227835.689491577;6188933.52768873;1227998.696220722;6188814.139862776;35245.0;175.0;0.0;210.04158376765267;walk;202.0510993104033
162867;3;3;1196180.4262385806;6156235.147832541;1194770.2176172715;6153925.687208977;34494.0;940.0;4623.33964935882;4623.33964935882;car;2705.9742658436644
38471;3;3;1231236.6361514921;6082420.502961934;1229495.1753645162;6080704.608755961;34349.0;1087.0;6878.241459858537;6878.241459858537;car;2444.786002631921
219338;2;2;1227705.4339575372;6196136.29852408;1228100.754171742;6199184.301079298;29465.0;5974.0;4718.134602950327;4718.134602950327;car;3073.531787435674
38469;1;1;1230256.6574001624;6083321.31644449;1227887.7467651493;6083547.885687537;34588.0;857.0;6295.916066225193;6295.916066225193;car;2379.7208278646826
167476;3;3;1228230.4339840394;6194212.842456121;1228336.623162929;6194711.217299026;34850.0;596.0;3467.7071393844053;3467.7071393844053;car;509.5621902714845
313631;1;1;1210163.2237816127;6114370.516397297;1209236.1445415579;6109685.886267647;34065.0;1381.0;0.0;10315.592576967265;car_passenger;4775.482736746873
141581;0;0;1224342.0373304305;6076386.534045542;1224389.0694111225;6075155.222218771;35003.0;446.0;1977.6396923457378;1977.6396923457378;car;1232.2097351337438
174844;0;0;1227831.0253875547;6186831.919719603;1228994.172899837;6187355.911190654;34138.0;1321.0;2943.079383268584;2943.079383268584;car;1275.7269288773425
176931;2;2;1230536.3601237189;6187219.726075676;1229021.6172903664;6186281.150161206;35047.0;417.0;2088.7335322764643;2088.7335322764643;car;1781.9569575095234
266089;0;0;1230957.801963313;6175550.973141485;1230957.801963313;6175550.973141485;35466.0;0.0;0.0;0.0;car;0.0
300669;1;1;1228478.7219244102;6197189.0275071915;1228556.664363016;6198489.139145038;33507.0;1964.0;0.0;8168.467243571862;car_passenger;1302.445889317436
277711;0;0;1228428.6860993803;6199699.757929246;1229327.6202695644;6191622.449265942;30542.0;4931.0;12920.449981393424;12920.449981393424;car;8127.176501381646
157096;1;1;1196180.4262385806;6156235.147832541;1196180.4262385806;6156235.147832541;35473.0;0.0;0.0;0.0;car;0.0
67597;1;1;1195532.3551194142;6123660.383919315;1195430.8272293326;6123716.070250803;35320.0;158.0;0.0;190.625264065659;walk;115.7967183425928
272634;0;0;1227893.7065066872;6197636.814944211;1228500.5282103776;6199541.695949981;31335.0;4144.0;4497.867878159014;4497.867878159014;car;1999.2008969114206
78249;2;2;1177289.5815763888;6111814.221105714;1185006.5793643058;6111628.172538521;32312.0;3189.0;14751.909246331308;14751.909246331308;car;7719.240178156861
249668;1;1;1228726.8050687404;6202261.160457991;1228726.8050687404;6202261.160457991;35466.0;54.0;0.0;65.823099121994;walk;0.0
201969;0;0;1236056.7391752747;6184109.347284742;1236019.734539139;6184544.026577948;35166.0;354.0;0.0;425.7728526475606;walk;436.25156852161143
49313;1;1;1192598.4665247449;6082326.016786512;1193034.5900686872;6082360.9642649535;35104.0;428.0;0.0;513.6873812163592;walk;437.5215101343625
252197;1;1;1225981.2131504822;6204533.697787311;1224721.2922171096;6196783.194889132;32221.0;3321.0;23256.843006839194;23256.843006839194;car;7852.2414591651095
260184;0;0;1227219.312203002;6162283.696059722;1234994.884766631;6172823.356630426;31855.0;3690.0;26781.902127385114;26781.902127385114;car;13097.479667397962
269918;0;0;1226842.3816962491;6200565.598044772;1229028.6379322265;6184478.753511526;30606.0;4945.0;21460.220655169294;21460.220655169294;car;16234.724616271664
109149;2;2;1176932.0323608075;6108241.332304787;1176771.8667775241;6108134.6972728595;35358.0;194.0;922.9216485418415;922.9216485418415;car;192.41633013511844
34190;0;0;1186782.8251238842;6116194.817091951;1176351.8650815133;6108726.281518383;29090.0;6467.0;20327.60071468618;20327.60071468618;car;12829.027672399532
235201;1;1;1230465.9644834846;6124231.183609338;1228624.400375908;6121979.180773899;34899.0;658.0;0.0;5482.672871300062;car_passenger;2909.1021180319367
115431;2;2;1176188.0618868037;6110167.537770841;1176979.5084681204;6110884.798990332;35223.0;345.0;1350.9765513427815;1350.9765513427815;car;1068.106431055701
159813;2;2;1226768.0640080844;6192589.680784135;1227144.5158054584;6190259.002833491;34557.0;1013.0;5490.79736905951;5490.79736905951;car;2360.8845091117796
219998;1;1;1225477.1828385245;6196964.940721748;1228294.0247388904;6196675.467820035;32461.0;3110.0;6598.717034586234;6598.717034586234;car;2831.6766857258153
188687;1;1;1178406.2073919626;6184675.803256643;1172268.959120973;6180047.317256243;34088.0;1485.0;15804.126702891916;15804.126702891916;car;7686.917392275288
137262;0;0;1224376.3790503494;6070183.8356291;1224482.8369931378;6075314.824299002;32921.0;2658.0;7271.615220800098;7271.615220800098;car;5132.09294774036
40938;0;0;1184290.9936663073;6128906.748852238;1180661.798507486;6116495.684872976;30693.0;4888.0;37344.29076299328;37344.29076299328;car;12930.799147699987
244411;2;2;1234940.671749266;6171664.4833825305;1228198.9525678845;6190496.945400616;33908.0;1681.0;23648.61751393613;23648.61751393613;car;20002.809882195237
166484;0;0;1227887.9610361098;6188157.168555763;1229566.6873190291;6186903.633898277;34805.0;786.0;7355.378976004552;7355.378976004552;car;2095.106458030718
23551;2;2;1187420.1869775918;6105493.689828135;1188969.1310237558;6114685.104957979;32383.0;3208.0;26928.388020702256;26928.388020702256;car;9321.016025481005
286026;1;1;1228140.3621583057;6198847.720271952;1228353.3817022971;6199090.964703676;35111.0;483.0;0.0;580.0411202667003;walk;323.3344703043095
148340;1;1;1185217.0500210333;6187252.245711433;1184116.3554626512;6182697.381599325;34632.0;967.0;0.0;7886.139077941062;car_passenger;4685.970079996388
254105;1;1;1238088.1779857436;6163573.047265371;1237863.3946350878;6163243.374883048;35441.0;169.0;613.612130032273;613.612130032273;car;399.0130754732503
114045;1;1;1175547.7722254456;6107571.539177419;1175494.8171859726;6107641.773114251;35428.0;191.0;0.0;229.99157501929773;walk;87.96045752808735
74989;0;0;1178501.4121879728;6109389.38541738;1179025.3643991677;6109512.584268029;34824.0;800.0;0.0;960.9824118641685;walk;538.2414666459058
286443;1;1;1226995.630333982;6198442.78221434;1226439.3998691812;6197642.567611737;33703.0;1924.0;1712.4743694621316;1712.4743694621316;car;974.5438626305862
226010;2;2;1226892.4629437083;6199530.735311776;1228353.3817022971;6199090.964703676;34649.0;993.0;3254.1055492393134;3254.1055492393134;car;1525.674213895452
119822;2;2;1176290.2064894424;6109090.480006485;1175811.1821399769;6107985.008427935;34933.0;711.0;2613.925354082446;2613.925354082446;car;1204.7953097368181
15676;0;0;1220655.8365110485;6050249.589600299;1216212.5792446856;6051906.588406062;33410.0;2244.0;8089.52871702823;8089.52871702823;car;4742.170407881537
60406;3;3;1182727.2975608725;6084651.57817349;1183837.0715695862;6089328.644806273;33642.0;2017.0;8872.951063951416;8872.951063951416;car;4806.927359333494
